anomaly,competition,category name,round,heat,couple,criteria,stdev,threshold,ratio,raw data
,159,Rock'n'Roll-Main Class Start,First round,4,223,FW,0.0,14.4,0.0,"[-25.0, -25.0, -25.0]"
,159,Rock'n'Roll-Main Class Start,First round,4,223,sm,0.94,2.3,0.40869565217391307,"[-2.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Start,First round,4,223,bm,0.0,8.0,0.0,"[-30.0, -30.0, -30.0]"
yes,159,Rock'n'Roll-Main Class Start,Final,1,226,DF,3.12,2.3,1.356521739130435,"[7.5, 12.5, 15.0]"
,159,Rock'n'Roll-Main Class Start,Final,1,226,CO,1.25,2.0,0.625,"[9.0, 12.0, 11.0]"
,159,Rock'n'Roll-Main Class Start,Final,1,226,FM,1.08,2.0,0.54,"[6.5, 8.5, 9.0]"
,159,Rock'n'Roll-Main Class Start,Final,1,226,FW,4.71,14.4,0.32708333333333334,"[-15.0, -25.0, -15.0]"
,159,Rock'n'Roll-Main Class Start,Final,1,226,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Start,Final,1,226,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Start,Final,2,236,DF,0.59,2.3,0.2565217391304348,"[10.0, 8.75, 10.0]"
,159,Rock'n'Roll-Main Class Start,Final,2,236,CO,1.41,2.0,0.705,"[11.0, 8.0, 8.0]"
,159,Rock'n'Roll-Main Class Start,Final,2,236,FM,0.71,2.0,0.355,"[5.0, 6.5, 6.5]"
,159,Rock'n'Roll-Main Class Start,Final,2,236,FW,0.0,14.4,0.0,"[-50.0, -50.0, -50.0]"
,159,Rock'n'Roll-Main Class Start,Final,2,236,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Start,Final,2,236,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Start,Final,3,142,DF,1.56,2.3,0.6782608695652175,"[10.0, 12.5, 8.75]"
,159,Rock'n'Roll-Main Class Start,Final,3,142,CO,1.25,2.0,0.625,"[9.0, 10.0, 7.0]"
,159,Rock'n'Roll-Main Class Start,Final,3,142,FM,0.47,2.0,0.235,"[6.5, 7.5, 6.5]"
,159,Rock'n'Roll-Main Class Start,Final,3,142,FW,4.71,14.4,0.32708333333333334,"[-25.0, -35.0, -25.0]"
,159,Rock'n'Roll-Main Class Start,Final,3,142,sm,0.94,2.3,0.40869565217391307,"[-2.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Start,Final,3,142,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Start,Final,4,176,DF,0.0,2.3,0.0,"[8.75, 8.75, 8.75]"
,159,Rock'n'Roll-Main Class Start,Final,4,176,CO,0.0,2.0,0.0,"[8.0, 8.0, 8.0]"
,159,Rock'n'Roll-Main Class Start,Final,4,176,FM,0.47,2.0,0.235,"[7.5, 7.5, 6.5]"
,159,Rock'n'Roll-Main Class Start,Final,4,176,FW,7.07,14.4,0.49097222222222225,"[-50.0, -35.0, -35.0]"
,159,Rock'n'Roll-Main Class Start,Final,4,176,sm,0.94,2.3,0.40869565217391307,"[0.0, -2.0, 0.0]"
,159,Rock'n'Roll-Main Class Start,Final,4,176,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Start,Final,5,60,DF,1.02,2.3,0.44347826086956527,"[11.25, 13.75, 12.5]"
,159,Rock'n'Roll-Main Class Start,Final,5,60,CO,0.94,2.0,0.47,"[10.0, 12.0, 10.0]"
,159,Rock'n'Roll-Main Class Start,Final,5,60,FM,0.47,2.0,0.235,"[8.5, 7.5, 7.5]"
,159,Rock'n'Roll-Main Class Start,Final,5,60,FW,6.24,14.4,0.43333333333333335,"[-15.0, -25.0, -10.0]"
,159,Rock'n'Roll-Main Class Start,Final,5,60,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Start,Final,5,60,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Start,Final,6,118,DF,1.02,2.3,0.44347826086956527,"[13.75, 12.5, 11.25]"
yes,159,Rock'n'Roll-Main Class Start,Final,6,118,CO,2.16,2.0,1.08,"[11.0, 12.0, 7.0]"
,159,Rock'n'Roll-Main Class Start,Final,6,118,FM,0.0,2.0,0.0,"[7.5, 7.5, 7.5]"
,159,Rock'n'Roll-Main Class Start,Final,6,118,FW,4.71,14.4,0.32708333333333334,"[-15.0, -25.0, -15.0]"
,159,Rock'n'Roll-Main Class Start,Final,6,118,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Start,Final,6,118,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
yes,159,Rock'n'Roll-Main Class Contact Style,First round,1,36,DF,4.45,2.3,1.9347826086956523,"[13.75, 3.75, 5.0]"
yes,159,Rock'n'Roll-Main Class Contact Style,First round,1,36,CO,2.45,2.0,1.225,"[9.0, 6.0, 3.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,1,36,FM,0.85,2.0,0.425,"[9.0, 9.5, 7.5]"
,159,Rock'n'Roll-Main Class Contact Style,First round,1,36,FW,4.71,14.4,0.32708333333333334,"[-15.0, -25.0, -15.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,1,36,sm,0.94,2.3,0.40869565217391307,"[-2.0, 0.0, 0.0]"
yes,159,Rock'n'Roll-Main Class Contact Style,First round,1,36,bm,9.43,8.0,1.17875,"[-30.0, -10.0, -10.0]"
yes,159,Rock'n'Roll-Main Class Contact Style,First round,1,181,DF,3.06,2.3,1.3304347826086957,"[11.25, 15.0, 7.5]"
,159,Rock'n'Roll-Main Class Contact Style,First round,1,181,CO,1.25,2.0,0.625,"[10.0, 12.0, 9.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,1,181,FM,0.94,2.0,0.47,"[8.5, 8.5, 6.5]"
yes,159,Rock'n'Roll-Main Class Contact Style,First round,1,181,FW,16.5,14.4,1.1458333333333333,"[-15.0, -15.0, -50.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,1,181,sm,0.94,2.3,0.40869565217391307,"[-2.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,1,181,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,2,148,DF,0.59,2.3,0.2565217391304348,"[10.0, 10.0, 8.75]"
,159,Rock'n'Roll-Main Class Contact Style,First round,2,148,CO,1.7,2.0,0.85,"[6.0, 10.0, 9.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,2,148,FM,1.03,2.0,0.515,"[7.5, 6.5, 5.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,2,148,FW,8.16,14.4,0.5666666666666667,"[-15.0, -35.0, -25.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,2,148,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,2,148,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
yes,159,Rock'n'Roll-Main Class Contact Style,First round,2,430,DF,3.06,2.3,1.3304347826086957,"[16.25, 12.5, 8.75]"
,159,Rock'n'Roll-Main Class Contact Style,First round,2,430,CO,0.94,2.0,0.47,"[10.0, 10.0, 8.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,2,430,FM,1.03,2.0,0.515,"[9.0, 7.5, 6.5]"
,159,Rock'n'Roll-Main Class Contact Style,First round,2,430,FW,6.24,14.4,0.43333333333333335,"[-10.0, -25.0, -15.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,2,430,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,2,430,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,3,160,DF,1.56,2.3,0.6782608695652175,"[11.25, 12.5, 8.75]"
,159,Rock'n'Roll-Main Class Contact Style,First round,3,160,CO,0.0,2.0,0.0,"[9.0, 9.0, 9.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,3,160,FM,1.43,2.0,0.715,"[8.5, 6.5, 5.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,3,160,FW,0.0,14.4,0.0,"[-25.0, -25.0, -25.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,3,160,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,3,160,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,3,28,DF,1.56,2.3,0.6782608695652175,"[12.5, 8.75, 10.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,3,28,CO,1.25,2.0,0.625,"[9.0, 11.0, 8.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,3,28,FM,0.47,2.0,0.235,"[7.5, 6.5, 6.5]"
,159,Rock'n'Roll-Main Class Contact Style,First round,3,28,FW,7.07,14.4,0.49097222222222225,"[-10.0, -25.0, -25.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,3,28,sm,0.94,2.3,0.40869565217391307,"[-2.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,3,28,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
yes,159,Rock'n'Roll-Main Class Contact Style,First round,4,362,DF,2.57,2.3,1.117391304347826,"[18.75, 12.5, 15.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,4,362,CO,1.41,2.0,0.705,"[14.0, 11.0, 11.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,4,362,FM,0.62,2.0,0.31,"[10.0, 9.5, 8.5]"
,159,Rock'n'Roll-Main Class Contact Style,First round,4,362,FW,4.08,14.4,0.2833333333333333,"[-5.0, -10.0, -15.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,4,362,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,4,362,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,4,363,DF,1.56,2.3,0.6782608695652175,"[15.0, 11.25, 13.75]"
,159,Rock'n'Roll-Main Class Contact Style,First round,4,363,CO,1.25,2.0,0.625,"[12.0, 9.0, 10.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,4,363,FM,1.08,2.0,0.54,"[9.0, 8.5, 6.5]"
,159,Rock'n'Roll-Main Class Contact Style,First round,4,363,FW,2.36,14.4,0.1638888888888889,"[-10.0, -15.0, -15.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,4,363,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,4,363,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,5,54,DF,0.59,2.3,0.2565217391304348,"[8.75, 7.5, 7.5]"
,159,Rock'n'Roll-Main Class Contact Style,First round,5,54,CO,0.82,2.0,0.41,"[6.0, 7.0, 8.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,5,54,FM,0.71,2.0,0.355,"[5.0, 6.5, 5.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,5,54,FW,7.07,14.4,0.49097222222222225,"[-35.0, -35.0, -50.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,5,54,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,5,54,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,Hope round,1,36,DF,0.59,2.3,0.2565217391304348,"[13.75, 12.5, 13.75]"
,159,Rock'n'Roll-Main Class Contact Style,Hope round,1,36,CO,0.82,2.0,0.41,"[9.0, 11.0, 10.0]"
,159,Rock'n'Roll-Main Class Contact Style,Hope round,1,36,FM,0.82,2.0,0.41,"[8.5, 9.5, 7.5]"
,159,Rock'n'Roll-Main Class Contact Style,Hope round,1,36,FW,4.71,14.4,0.32708333333333334,"[-25.0, -15.0, -15.0]"
,159,Rock'n'Roll-Main Class Contact Style,Hope round,1,36,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,Hope round,1,36,bm,0.0,8.0,0.0,"[-30.0, -30.0, -30.0]"
,159,Rock'n'Roll-Main Class Contact Style,Hope round,1,54,DF,1.02,2.3,0.44347826086956527,"[6.25, 7.5, 8.75]"
,159,Rock'n'Roll-Main Class Contact Style,Hope round,1,54,CO,0.47,2.0,0.235,"[6.0, 7.0, 6.0]"
,159,Rock'n'Roll-Main Class Contact Style,Hope round,1,54,FM,0.71,2.0,0.355,"[5.0, 6.5, 5.0]"
,159,Rock'n'Roll-Main Class Contact Style,Hope round,1,54,FW,7.07,14.4,0.49097222222222225,"[-50.0, -35.0, -35.0]"
,159,Rock'n'Roll-Main Class Contact Style,Hope round,1,54,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,Hope round,1,54,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,Hope round,2,160,DF,1.18,2.3,0.5130434782608696,"[10.0, 12.5, 12.5]"
,159,Rock'n'Roll-Main Class Contact Style,Hope round,2,160,CO,0.47,2.0,0.235,"[9.0, 10.0, 10.0]"
,159,Rock'n'Roll-Main Class Contact Style,Hope round,2,160,FM,0.94,2.0,0.47,"[6.5, 8.5, 6.5]"
,159,Rock'n'Roll-Main Class Contact Style,Hope round,2,160,FW,4.71,14.4,0.32708333333333334,"[-25.0, -15.0, -15.0]"
,159,Rock'n'Roll-Main Class Contact Style,Hope round,2,160,sm,0.94,2.3,0.40869565217391307,"[-2.0, 0.0, -2.0]"
,159,Rock'n'Roll-Main Class Contact Style,Hope round,2,160,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,Hope round,2,430,DF,1.56,2.3,0.6782608695652175,"[12.5, 15.0, 11.25]"
,159,Rock'n'Roll-Main Class Contact Style,Hope round,2,430,CO,0.47,2.0,0.235,"[9.0, 10.0, 10.0]"
,159,Rock'n'Roll-Main Class Contact Style,Hope round,2,430,FM,0.71,2.0,0.355,"[7.5, 9.0, 7.5]"
,159,Rock'n'Roll-Main Class Contact Style,Hope round,2,430,FW,4.71,14.4,0.32708333333333334,"[-25.0, -15.0, -25.0]"
,159,Rock'n'Roll-Main Class Contact Style,Hope round,2,430,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,Hope round,2,430,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,Hope round,3,28,DF,1.56,2.3,0.6782608695652175,"[11.25, 12.5, 8.75]"
yes,159,Rock'n'Roll-Main Class Contact Style,Hope round,3,28,CO,2.16,2.0,1.08,"[10.0, 11.0, 6.0]"
,159,Rock'n'Roll-Main Class Contact Style,Hope round,3,28,FM,0.47,2.0,0.235,"[7.5, 7.5, 6.5]"
,159,Rock'n'Roll-Main Class Contact Style,Hope round,3,28,FW,6.24,14.4,0.43333333333333335,"[-10.0, -15.0, -25.0]"
,159,Rock'n'Roll-Main Class Contact Style,Hope round,3,28,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,Hope round,3,28,bm,4.71,8.0,0.58875,"[0.0, -10.0, -10.0]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,1,362,DF,0.79,2.3,0.34347826086956523,"[8.125, 6.25, 7.5, 8.125, 8.75, 8.125]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,1,362,CO,0.55,2.0,0.275,"[6.5, 5.5, 5.5, 6.0, 7.0, 6.5]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,1,362,FM,0.19,2.0,0.095,"[4.75, 4.5, 4.5, 4.25, 4.75, 4.75]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,1,362,FW,1.72,14.4,0.11944444444444444,"[-52.5, -57.5, -55.0, -55.0, -52.5, -55.0]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,1,362,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,1,362,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,2,181,DF,0.59,2.3,0.2565217391304348,"[6.25, 5.625, 5.0, 5.625, 6.875, 5.625]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,2,181,CO,0.79,2.0,0.395,"[4.0, 5.5, 4.5, 5.0, 6.5, 5.0]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,2,181,FM,0.37,2.0,0.185,"[3.75, 4.25, 3.75, 3.25, 4.25, 4.25]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,2,181,FW,1.86,14.4,0.12916666666666668,"[-57.5, -57.5, -57.5, -62.5, -57.5, -57.5]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,2,181,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,2,181,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,3,363,DF,0.29,2.3,0.12608695652173912,"[7.5, 7.5, 7.5, 7.5, 8.125, 8.125]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,3,363,CO,0.98,2.0,0.49,"[4.5, 4.5, 5.0, 6.5, 7.0, 5.0]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,3,363,FM,0.22,2.0,0.11,"[4.25, 4.25, 4.25, 3.75, 4.25, 4.5]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,3,363,FW,3.73,14.4,0.25902777777777775,"[-57.5, -50.0, -62.5, -57.5, -57.5, -55.0]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,3,363,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,3,363,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,4,148,DF,0.47,2.3,0.20434782608695654,"[6.25, 5.625, 5.625, 5.625, 6.875, 6.25]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,4,148,CO,0.61,2.0,0.305,"[4.5, 3.5, 4.5, 5.0, 5.5, 4.5]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,4,148,FM,0.42,2.0,0.21,"[3.25, 3.75, 3.25, 2.5, 3.75, 3.25]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,4,148,FW,1.86,14.4,0.12916666666666668,"[-62.5, -57.5, -62.5, -62.5, -62.5, -62.5]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,4,148,sm,1.91,2.3,0.8304347826086956,"[-6.0, 0.0, -4.0, -2.0, -2.0, -4.0]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,4,148,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,5,160,DF,0.59,2.3,0.2565217391304348,"[6.25, 6.875, 5.625, 5.0, 6.25, 6.25]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,5,160,CO,0.62,2.0,0.31,"[4.5, 5.0, 4.0, 5.0, 6.0, 4.5]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,5,160,FM,0.47,2.0,0.235,"[3.25, 4.5, 3.25, 3.25, 3.75, 3.25]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,5,160,FW,4.19,14.4,0.29097222222222224,"[-67.5, -55.0, -62.5, -62.5, -67.5, -62.5]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,5,160,sm,0.94,2.3,0.40869565217391307,"[0.0, 0.0, -2.0, -2.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,5,160,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,6,430,DF,1.14,2.3,0.49565217391304345,"[7.5, 8.125, 5.0, 5.625, 7.5, 7.5]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,6,430,CO,0.9,2.0,0.45,"[5.5, 7.0, 4.0, 5.5, 6.0, 6.0]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,6,430,FM,0.68,2.0,0.34,"[3.75, 5.0, 3.25, 3.25, 4.25, 4.75]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,6,430,FW,3.44,14.4,0.23888888888888887,"[-57.5, -52.5, -62.5, -57.5, -57.5, -52.5]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,6,430,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,6,430,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,1,362,DF,0.59,2.3,0.2565217391304348,"[8.125, 6.875, 6.875]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,1,362,CO,0.41,2.0,0.205,"[6.0, 5.5, 6.5]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,1,362,FM,0.31,2.0,0.155,"[5.0, 4.75, 4.25]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,1,362,FW,2.36,14.4,0.1638888888888889,"[-52.5, -52.5, -57.5]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,1,362,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,1,362,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,2,160,DF,0.88,2.3,0.3826086956521739,"[5.625, 5.625, 3.75]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,2,160,CO,0.41,2.0,0.205,"[3.5, 4.0, 4.5]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,2,160,FM,1.25,2.0,0.625,"[3.25, 4.25, 1.25]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,2,160,FW,5.14,14.4,0.3569444444444444,"[-62.5, -55.0, -67.5]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,2,160,sm,0.94,2.3,0.40869565217391307,"[0.0, 0.0, -2.0]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,2,160,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,3,148,DF,0.59,2.3,0.2565217391304348,"[5.0, 5.0, 6.25]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,3,148,CO,0.71,2.0,0.355,"[4.0, 4.0, 5.5]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,3,148,FM,0.51,2.0,0.255,"[3.25, 3.75, 2.5]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,3,148,FW,2.36,14.4,0.1638888888888889,"[-62.5, -62.5, -67.5]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,3,148,sm,0.94,2.3,0.40869565217391307,"[-2.0, -2.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,3,148,bm,4.71,8.0,0.58875,"[0.0, 0.0, -10.0]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,4,430,DF,0.88,2.3,0.3826086956521739,"[6.875, 5.0, 6.875]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,4,430,CO,0.41,2.0,0.205,"[4.5, 4.0, 5.0]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,4,430,FM,0.35,2.0,0.175,"[3.75, 4.5, 3.75]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,4,430,FW,1.18,14.4,0.08194444444444444,"[-57.5, -55.0, -57.5]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,4,430,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,4,430,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,5,181,DF,0.59,2.3,0.2565217391304348,"[5.0, 6.25, 6.25]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,5,181,CO,0.62,2.0,0.31,"[4.5, 5.5, 6.0]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,5,181,FM,0.51,2.0,0.255,"[3.25, 4.5, 3.75]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,5,181,FW,5.89,14.4,0.40902777777777777,"[-67.5, -55.0, -67.5]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,5,181,sm,0.0,2.3,0.0,"[-2.0, -2.0, -2.0]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,5,181,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,6,363,DF,0.51,2.3,0.22173913043478263,"[6.875, 6.25, 7.5]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,6,363,CO,0.41,2.0,0.205,"[5.0, 4.5, 5.5]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,6,363,FM,0.31,2.0,0.155,"[4.25, 4.5, 3.75]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,6,363,FW,3.12,14.4,0.21666666666666667,"[-62.5, -55.0, -57.5]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,6,363,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,6,363,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Free Style,First round,1,172,DF,1.56,2.3,0.6782608695652175,"[12.5, 11.25, 8.75]"
,159,Rock'n'Roll-Main Class Free Style,First round,1,172,CO,0.82,2.0,0.41,"[10.0, 9.0, 8.0]"
yes,159,Rock'n'Roll-Main Class Free Style,First round,1,172,FM,2.16,2.0,1.08,"[7.5, 6.5, 2.5]"
,159,Rock'n'Roll-Main Class Free Style,First round,1,172,FW,8.16,14.4,0.5666666666666667,"[-15.0, -25.0, -35.0]"
